"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-09","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","5.004","","","","3"
"2014-09","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.700","","","","3"
"2014-10","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","18.604","","","","3"
"2014-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.883","","","","3"
"2014-10","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.579","","","","3"
"2014-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.208","","","","3"
"2014-10","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.672","","","","3"
"2014-10","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.424","","","","3"
"2014-10","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.868","","","","3"
"2014-10","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.330","","","","3"
"2014-10","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","5.022","","","","3"
"2014-10","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.145","","","","3"
"2014-10","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.303","","","","3"
"2014-10","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.574","","","","3"
"2014-10","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.501","","","","3"
"2014-11","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","18.207","","","","3"
"2014-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.658","","","","3"
"2014-11","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.579","","","","3"
"2014-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.225","","","","3"
"2014-11","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.451","","","","3"
"2014-11","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.403","","","","3"
"2014-11","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.915","","","","3"
"2014-11","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.181","","","","3"
"2014-11","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.898","","","","3"
"2014-11","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.107","","","","3"
"2014-11","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.110","","","","3"
"2014-11","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.681","","","","3"
"2014-11","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.555","","","","3"
"2014-12","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","17.170","","","","3"
"2014-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.692","","","","3"
"2014-12","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.562","","","","3"
"2014-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.318","","","","3"
"2014-12","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.427","","","","3"
"2014-12","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.385","","","","3"
"2014-12","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.929","","","","3"
"2014-12","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.332","","","","3"
"2014-12","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.569","","","","3"
"2014-12","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.932","","","","3"
"2014-12","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.067","","","","3"
"2014-12","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.570","","","","3"
"2014-12","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.648","","","","3"
"2015-01","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","13.105","","","","3"
"2015-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.494","","","","3"
"2015-01","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.434","","","","3"
"2015-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.081","","","","3"
"2015-01","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.583","","","","3"
"2015-01","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.396","","","","3"
"2015-01","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","3.926","","","","3"
"2015-01","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.783","","","","3"
"2015-01","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.314","","","","3"
"2015-01","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.823","","","","3"
"2015-01","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.657","","","","3"
"2015-01","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.834","","","","3"
"2015-01","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.588","","","","3"
"2015-02","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","13.399","","","","3"
"2015-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.588","","","","3"
"2015-02","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.383","","","","3"
"2015-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.064","","","","3"
"2015-02","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.399","","","","3"
"2015-02","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.742","","","","3"
"2015-02","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.250","","","","3"
"2015-02","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.731","","","","3"
"2015-02","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.225","","","","3"
"2015-02","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.788","","","","3"
"2015-02","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.630","","","","3"
"2015-02","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.807","","","","3"
"2015-02","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.605","","","","3"
"2015-03","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","13.054","","","","3"
"2015-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.367","","","","3"
"2015-03","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.296","","","","3"
"2015-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.065","","","","3"
"2015-03","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.450","","","","3"
"2015-03","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.556","","","","3"
"2015-03","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.135","","","","3"
"2015-03","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.662","","","","3"
"2015-03","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.142","","","","3"
"2015-03","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.840","","","","3"
"2015-03","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.614","","","","3"
"2015-03","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.688","","","","3"
"2015-03","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.748","","","","3"
"2015-04","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","13.023","","","","3"
"2015-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.244","","","","3"
"2015-04","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.482","","","","3"
"2015-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.120","","","","3"
"2015-04","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.278","","","","3"
"2015-04","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.364","","","","3"
"2015-04","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.556","","","","3"
"2015-04","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.375","","","","3"
"2015-04","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.400","","","","3"
"2015-04","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.767","","","","3"
"2015-04","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.863","","","","3"
"2015-04","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.770","","","","3"
"2015-04","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.448","","","","3"
"2015-05","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.480","","","","3"
"2015-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.923","","","","3"
"2015-05","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.672","","","","3"
"2015-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.273","","","","3"
"2015-05","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.353","","","","3"
"2015-05","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.625","","","","3"
"2015-05","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.215","","","","3"
"2015-05","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.507","","","","3"
"2015-05","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.442","","","","3"
"2015-05","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.602","","","","3"
"2015-05","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.880","","","","3"
"2015-05","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.960","","","","3"
"2015-05","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.393","","","","3"
"2015-06","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.652","","","","3"
"2015-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.959","","","","3"
"2015-06","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.633","","","","3"
"2015-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.202","","","","3"
"2015-06","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.342","","","","3"
"2015-06","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.782","","","","3"
"2015-06","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.081","","","","3"
"2015-06","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.339","","","","3"
"2015-06","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.822","","","","3"
"2015-06","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.561","","","","3"
"2015-06","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.848","","","","3"
"2015-06","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.413","","","","3"
"2015-06","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.451","","","","3"
"2015-07","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.455","","","","3"
"2015-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.883","","","","3"
"2015-07","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.510","","","","3"
"2015-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.233","","","","3"
"2015-07","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.429","","","","3"
"2015-07","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.711","","","","3"
"2015-07","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.329","","","","3"
"2015-07","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.015","","","","3"
"2015-07","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.639","","","","3"
"2015-07","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.665","","","","3"
"2015-07","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.796","","","","3"
"2015-07","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.178","","","","3"
"2015-07","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.589","","","","3"
"2015-08","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.498","","","","3"
"2015-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.764","","","","3"
"2015-08","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.565","","","","3"
"2015-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.191","","","","3"
"2015-08","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.327","","","","3"
"2015-08","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.681","","","","3"
"2015-08","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.464","","","","3"
"2015-08","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.020","","","","3"
"2015-08","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.619","","","","3"
"2015-08","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.512","","","","3"
"2015-08","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.748","","","","3"
"2015-08","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.359","","","","3"
"2015-08","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.631","","","","3"
"2015-09","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.006","","","","3"
"2015-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.801","","","","3"
"2015-09","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.472","","","","3"
"2015-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.206","","","","3"
"2015-09","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.507","","","","3"
"2015-09","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.616","","","","3"
"2015-09","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.041","","","","3"
"2015-09","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.010","","","","3"
"2015-09","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.553","","","","3"
"2015-09","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.569","","","","3"
"2015-09","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.762","","","","3"
"2015-09","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.222","","","","3"
"2015-09","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.601","","","","3"
"2015-10","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.151","","","","3"
"2015-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.651","","","","3"
"2015-10","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.495","","","","3"
"2015-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.094","","","","3"
"2015-10","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.347","","","","3"
"2015-10","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.715","","","","3"
"2015-10","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.887","","","","3"
"2015-10","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.116","","","","3"
"2015-10","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.053","","","","3"
"2015-10","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.491","","","","3"
"2015-10","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.050","","","","3"
"2015-10","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.512","","","","3"
"2015-10","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.444","","","","3"
"2015-11","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.219","","","","3"
"2015-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.753","","","","3"
"2015-11","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.501","","","","3"
"2015-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.123","","","","3"
"2015-11","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.374","","","","3"
"2015-11","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.755","","","","3"
"2015-11","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.948","","","","3"
"2015-11","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.102","","","","3"
"2015-11","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.939","","","","3"
"2015-11","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.463","","","","3"
"2015-11","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.973","","","","3"
"2015-11","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.503","","","","3"
"2015-11","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.477","","","","3"
"2015-12","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","12.882","","","","3"
"2015-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.417","","","","3"
"2015-12","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.384","","","","3"
"2015-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.122","","","","3"
"2015-12","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.278","","","","3"
"2015-12","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.633","","","","3"
"2015-12","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.371","","","","3"
"2015-12","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","1.985","","","","3"
"2015-12","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.595","","","","3"
"2015-12","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.429","","","","3"
"2015-12","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.827","","","","3"
"2015-12","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.339","","","","3"
"2015-12","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.514","","","","3"
"2016-01","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","23.503","","","","3"
"2016-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.183","","","","3"
"2016-01","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.250","","","","3"
"2016-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.153","","","","3"
"2016-01","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.449","","","","3"
"2016-01","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.331","","","","3"
"2016-01","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","9.252","","","","3"
"2016-01","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","4.023","","","","3"
"2016-01","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.526","","","","3"
"2016-01","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.034","","","","3"
"2016-01","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.028","","","","3"
"2016-01","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.464","","","","3"
"2016-01","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.519","","","","3"
"2016-02","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","22.460","","","","3"
"2016-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.139","","","","3"
"2016-02","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.007","","","","3"
"2016-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.132","","","","3"
"2016-02","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.718","","","","3"
"2016-02","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.282","","","","3"
"2016-02","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","8.563","","","","3"
"2016-02","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.709","","","","3"
"2016-02","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.070","","","","3"
"2016-02","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.721","","","","3"
"2016-02","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.001","","","","3"
"2016-02","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.348","","","","3"
"2016-02","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.979","","","","3"
"2016-03","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","20.854","","","","3"
"2016-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.491","","","","3"
"2016-03","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.605","","","","3"
"2016-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.092","","","","3"
"2016-03","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.534","","","","3"
"2016-03","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.260","","","","3"
"2016-03","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","8.353","","","","3"
"2016-03","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.570","","","","3"
"2016-03","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.595","","","","3"
"2016-03","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.590","","","","3"
"2016-03","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.847","","","","3"
"2016-03","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.158","","","","3"
"2016-03","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.845","","","","3"
"2016-04","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","14.826","","","","3"
"2016-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.276","","","","3"
"2016-04","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.249","","","","3"
"2016-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.078","","","","3"
"2016-04","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.553","","","","3"
"2016-04","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.396","","","","3"
"2016-04","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.437","","","","3"
"2016-04","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.943","","","","3"
"2016-04","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.460","","","","3"
"2016-04","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.232","","","","3"
"2016-04","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.867","","","","3"
"2016-04","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.361","","","","3"
"2016-04","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.710","","","","3"
"2016-05","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","15.858","","","","3"
"2016-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.845","","","","3"
"2016-05","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.427","","","","3"
"2016-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.084","","","","3"
"2016-05","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.722","","","","3"
"2016-05","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.612","","","","3"
"2016-05","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.858","","","","3"
"2016-05","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.404","","","","3"
"2016-05","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.014","","","","3"
"2016-05","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.953","","","","3"
"2016-05","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.815","","","","3"
"2016-05","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.246","","","","3"
"2016-05","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.737","","","","3"
"2016-06","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","16.131","","","","3"
"2016-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.889","","","","3"
"2016-06","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.421","","","","3"
"2016-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.089","","","","3"
"2016-06","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.725","","","","3"
"2016-06","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.654","","","","3"
"2016-06","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.976","","","","3"
"2016-06","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.261","","","","3"
"2016-06","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.238","","","","3"
"2016-06","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.877","","","","3"
"2016-06","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.864","","","","3"
"2016-06","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.497","","","","3"
"2016-06","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.767","","","","3"
"2016-07","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","16.194","","","","3"
"2016-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.501","","","","3"
"2016-07","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.341","","","","3"
"2016-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.266","","","","3"
"2016-07","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.359","","","","3"
"2016-07","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.535","","","","3"
"2016-07","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.158","","","","3"
"2016-07","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.248","","","","3"
"2016-07","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.102","","","","3"
"2016-07","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.654","","","","3"
"2016-07","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.920","","","","3"
"2016-07","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","1.528","","","","3"
"2016-07","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.185","","","","3"
"2016-08","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","16.215","","","","3"
"2016-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","1.476","","","","3"
"2016-08","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.352","","","","3"
"2016-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.272","","","","3"
"2016-08","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.323","","","","3"
"2016-08","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.529","","","","3"
